t,state,dog_x,dog_y,drone_z,wp_idx,wp_total,vel_x,ang_z,dist_to_wp
600.303,SUCCESS,4.501,4.720,19.001,6,6,0.000,0.000,0.000
600.403,SUCCESS,4.501,4.720,19.001,6,6,0.000,0.000,0.000
600.503,SUCCESS,4.501,4.720,19.001,6,6,0.000,0.000,0.000
600.603,SUCCESS,4.500,4.721,19.001,6,6,0.000,0.000,0.000
600.703,SUCCESS,4.500,4.721,19.001,6,6,0.000,0.000,0.000
600.803,SUCCESS,4.500,4.721,19.001,6,6,0.000,0.000,0.000
600.903,SUCCESS,4.500,4.721,19.001,6,6,0.000,0.000,0.000
601.003,SUCCESS,4.500,4.721,19.001,6,6,0.000,0.000,0.000
601.103,SUCCESS,4.500,4.721,19.001,6,6,0.000,0.000,0.000
601.203,SUCCESS,4.500,4.721,19.001,6,6,0.000,0.000,0.000
601.303,SUCCESS,4.500,4.721,19.001,6,6,0.000,0.000,0.000
601.403,SUCCESS,4.500,4.721,19.001,6,6,0.000,0.000,0.000
601.503,SUCCESS,4.501,4.721,19.001,6,6,0.000,0.000,0.000
601.603,SUCCESS,4.500,4.720,19.001,6,6,0.000,0.000,0.000
601.703,SUCCESS,4.500,4.719,19.001,6,6,0.000,0.000,0.000
601.803,SUCCESS,4.499,4.718,19.001,6,6,0.000,0.000,0.000
601.903,SUCCESS,4.499,4.718,19.001,6,6,0.000,0.000,0.000
602.003,SUCCESS,4.500,4.718,19.001,6,6,0.000,0.000,0.000
602.103,SUCCESS,4.500,4.717,19.001,6,6,0.000,0.000,0.000
602.203,SUCCESS,4.500,4.717,19.001,6,6,0.000,0.000,0.000
602.303,SUCCESS,4.500,4.717,19.001,6,6,0.000,0.000,0.000
602.403,SUCCESS,4.500,4.717,19.001,6,6,0.000,0.000,0.000
602.503,SUCCESS,4.500,4.717,19.001,6,6,0.000,0.000,0.000
602.603,SUCCESS,4.500,4.717,19.001,6,6,0.000,0.000,0.000
602.703,SUCCESS,4.500,4.717,19.001,6,6,0.000,0.000,0.000
602.803,SUCCESS,4.500,4.717,19.001,6,6,0.000,0.000,0.000
602.903,SUCCESS,4.500,4.717,19.001,6,6,0.000,0.000,0.000
603.003,SUCCESS,4.500,4.717,19.001,6,6,0.000,0.000,0.000
603.103,SUCCESS,4.500,4.717,19.001,6,6,0.000,0.000,0.000
603.203,SUCCESS,4.500,4.717,19.001,6,6,0.000,0.000,0.000
603.303,SUCCESS,4.500,4.717,19.001,6,6,0.000,0.000,0.000
603.403,SUCCESS,4.500,4.717,19.001,6,6,0.000,0.000,0.000
603.503,SUCCESS,4.500,4.717,19.001,6,6,0.000,0.000,0.000
603.603,SUCCESS,4.500,4.718,19.001,6,6,0.000,0.000,0.000
603.703,SUCCESS,4.500,4.718,19.001,6,6,0.000,0.000,0.000
603.803,SUCCESS,4.500,4.718,19.001,6,6,0.000,0.000,0.000
603.903,SUCCESS,4.500,4.718,19.001,6,6,0.000,0.000,0.000
604.004,SUCCESS,4.500,4.717,19.001,6,6,0.000,0.000,0.000
604.103,SUCCESS,4.500,4.717,19.001,6,6,0.000,0.000,0.000
604.203,SUCCESS,4.500,4.717,19.001,6,6,0.000,0.000,0.000
604.303,SUCCESS,4.500,4.717,19.001,6,6,0.000,0.000,0.000
604.403,SUCCESS,4.500,4.717,19.001,6,6,0.000,0.000,0.000
604.503,SUCCESS,4.500,4.717,19.001,6,6,0.000,0.000,0.000
604.603,SUCCESS,4.500,4.718,19.001,6,6,0.000,0.000,0.000
604.703,SUCCESS,4.499,4.719,19.001,6,6,0.000,0.000,0.000
604.803,SUCCESS,4.499,4.719,19.001,6,6,0.000,0.000,0.000
604.903,SUCCESS,4.499,4.719,19.001,6,6,0.000,0.000,0.000
605.003,SUCCESS,4.499,4.719,19.001,6,6,0.000,0.000,0.000
605.103,SUCCESS,4.499,4.719,19.001,6,6,0.000,0.000,0.000
605.203,SUCCESS,4.499,4.719,19.001,6,6,0.000,0.000,0.000
605.303,SUCCESS,4.498,4.719,19.001,6,6,0.000,0.000,0.000
605.403,SUCCESS,4.498,4.719,19.001,6,6,0.000,0.000,0.000
605.503,SUCCESS,4.498,4.719,19.001,6,6,0.000,0.000,0.000
605.603,SUCCESS,4.498,4.719,19.001,6,6,0.000,0.000,0.000
605.703,SUCCESS,4.499,4.718,19.001,6,6,0.000,0.000,0.000
605.803,SUCCESS,4.499,4.718,19.001,6,6,0.000,0.000,0.000
605.903,SUCCESS,4.499,4.718,19.001,6,6,0.000,0.000,0.000
606.004,SUCCESS,4.499,4.718,19.001,6,6,0.000,0.000,0.000
606.103,SUCCESS,4.499,4.718,19.001,6,6,0.000,0.000,0.000
606.203,SUCCESS,4.499,4.718,19.001,6,6,0.000,0.000,0.000
606.303,SUCCESS,4.498,4.718,19.001,6,6,0.000,0.000,0.000
606.403,SUCCESS,4.498,4.718,19.001,6,6,0.000,0.000,0.000
606.503,SUCCESS,4.498,4.719,19.001,6,6,0.000,0.000,0.000
606.603,SUCCESS,4.498,4.719,19.001,6,6,0.000,0.000,0.000
606.703,SUCCESS,4.498,4.719,19.001,6,6,0.000,0.000,0.000
606.803,SUCCESS,4.498,4.718,19.001,6,6,0.000,0.000,0.000
606.903,SUCCESS,4.498,4.718,19.001,6,6,0.000,0.000,0.000
607.003,SUCCESS,4.499,4.718,19.001,6,6,0.000,0.000,0.000
607.103,SUCCESS,4.499,4.718,19.001,6,6,0.000,0.000,0.000
607.203,SUCCESS,4.499,4.718,19.001,6,6,0.000,0.000,0.000
607.303,SUCCESS,4.499,4.717,19.001,6,6,0.000,0.000,0.000
607.403,SUCCESS,4.500,4.717,19.001,6,6,0.000,0.000,0.000
607.503,SUCCESS,4.500,4.716,19.001,6,6,0.000,0.000,0.000
607.604,SUCCESS,4.500,4.716,19.001,6,6,0.000,0.000,0.000
607.703,SUCCESS,4.500,4.716,19.001,6,6,0.000,0.000,0.000
607.803,SUCCESS,4.500,4.716,19.001,6,6,0.000,0.000,0.000
607.903,SUCCESS,4.501,4.715,19.001,6,6,0.000,0.000,0.000
608.003,SUCCESS,4.501,4.715,19.001,6,6,0.000,0.000,0.000
608.103,SUCCESS,4.501,4.715,19.001,6,6,0.000,0.000,0.000
608.203,SUCCESS,4.501,4.715,19.001,6,6,0.000,0.000,0.000
608.303,SUCCESS,4.501,4.715,19.001,6,6,0.000,0.000,0.000
608.403,SUCCESS,4.501,4.715,19.001,6,6,0.000,0.000,0.000
608.503,SUCCESS,4.501,4.715,19.001,6,6,0.000,0.000,0.000
608.603,SUCCESS,4.501,4.715,19.001,6,6,0.000,0.000,0.000
608.703,SUCCESS,4.501,4.714,19.001,6,6,0.000,0.000,0.000
608.803,SUCCESS,4.502,4.714,19.001,6,6,0.000,0.000,0.000
608.903,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
609.003,SUCCESS,4.502,4.714,19.001,6,6,0.000,0.000,0.000
609.103,SUCCESS,4.502,4.714,19.001,6,6,0.000,0.000,0.000
609.203,SUCCESS,4.502,4.714,19.001,6,6,0.000,0.000,0.000
609.304,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
609.403,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
609.503,SUCCESS,4.502,4.714,19.001,6,6,0.000,0.000,0.000
609.603,SUCCESS,4.502,4.714,19.001,6,6,0.000,0.000,0.000
609.703,SUCCESS,4.502,4.714,19.001,6,6,0.000,0.000,0.000
609.803,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
609.903,SUCCESS,4.502,4.714,19.001,6,6,0.000,0.000,0.000
610.003,SUCCESS,4.502,4.714,19.001,6,6,0.000,0.000,0.000
610.103,SUCCESS,4.502,4.714,19.001,6,6,0.000,0.000,0.000
610.203,SUCCESS,4.502,4.714,19.001,6,6,0.000,0.000,0.000
610.303,SUCCESS,4.502,4.714,19.001,6,6,0.000,0.000,0.000
610.403,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
610.503,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
610.603,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
610.705,SUCCESS,4.501,4.716,19.001,6,6,0.000,0.000,0.000
610.803,SUCCESS,4.501,4.716,19.001,6,6,0.000,0.000,0.000
610.903,SUCCESS,4.501,4.716,19.001,6,6,0.000,0.000,0.000
611.003,SUCCESS,4.501,4.716,19.001,6,6,0.000,0.000,0.000
611.103,SUCCESS,4.501,4.716,19.001,6,6,0.000,0.000,0.000
611.203,SUCCESS,4.501,4.716,19.001,6,6,0.000,0.000,0.000
611.303,SUCCESS,4.501,4.715,19.001,6,6,0.000,0.000,0.000
611.403,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
611.503,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
611.603,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
611.703,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
611.803,SUCCESS,4.501,4.715,19.001,6,6,0.000,0.000,0.000
611.903,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
612.003,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
612.103,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
612.203,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
612.303,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
612.403,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
612.503,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
612.603,SUCCESS,4.502,4.714,19.001,6,6,0.000,0.000,0.000
612.703,SUCCESS,4.502,4.714,19.001,6,6,0.000,0.000,0.000
612.803,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
612.903,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
613.003,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
613.103,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
613.203,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
613.303,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
613.403,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
613.503,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
613.603,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
613.703,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
613.803,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
613.903,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
614.003,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
614.103,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
614.203,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
614.303,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
614.403,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
614.503,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
614.603,SUCCESS,4.503,4.716,19.001,6,6,0.000,0.000,0.000
614.703,SUCCESS,4.503,4.716,19.001,6,6,0.000,0.000,0.000
614.803,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
614.903,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
615.003,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
615.103,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
615.203,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
615.303,SUCCESS,4.504,4.714,19.001,6,6,0.000,0.000,0.000
615.403,SUCCESS,4.504,4.714,19.001,6,6,0.000,0.000,0.000
615.503,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
615.603,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
615.703,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
615.803,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
615.903,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
616.003,SUCCESS,4.504,4.714,19.001,6,6,0.000,0.000,0.000
616.103,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
616.203,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
616.303,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
616.403,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
616.503,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
616.603,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
616.703,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
616.803,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
616.903,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
617.003,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
617.103,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
617.203,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
617.303,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
617.404,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
617.503,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
617.603,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
617.703,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
617.803,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
617.903,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
618.003,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
618.103,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
618.203,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
618.303,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
618.403,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
618.503,SUCCESS,4.502,4.717,19.001,6,6,0.000,0.000,0.000
618.603,SUCCESS,4.501,4.717,19.001,6,6,0.000,0.000,0.000
618.703,SUCCESS,4.501,4.717,19.001,6,6,0.000,0.000,0.000
618.803,SUCCESS,4.501,4.717,19.001,6,6,0.000,0.000,0.000
618.903,SUCCESS,4.501,4.717,19.001,6,6,0.000,0.000,0.000
619.003,SUCCESS,4.501,4.716,19.001,6,6,0.000,0.000,0.000
619.103,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
619.203,SUCCESS,4.502,4.717,19.001,6,6,0.000,0.000,0.000
619.303,SUCCESS,4.502,4.717,19.001,6,6,0.000,0.000,0.000
619.403,SUCCESS,4.501,4.717,19.001,6,6,0.000,0.000,0.000
619.503,SUCCESS,4.501,4.718,19.001,6,6,0.000,0.000,0.000
619.603,SUCCESS,4.501,4.718,19.001,6,6,0.000,0.000,0.000
619.704,SUCCESS,4.501,4.718,19.001,6,6,0.000,0.000,0.000
619.803,SUCCESS,4.501,4.718,19.001,6,6,0.000,0.000,0.000
619.903,SUCCESS,4.501,4.717,19.001,6,6,0.000,0.000,0.000
620.003,SUCCESS,4.502,4.717,19.001,6,6,0.000,0.000,0.000
620.103,SUCCESS,4.502,4.717,19.001,6,6,0.000,0.000,0.000
620.203,SUCCESS,4.502,4.717,19.001,6,6,0.000,0.000,0.000
620.303,SUCCESS,4.502,4.717,19.001,6,6,0.000,0.000,0.000
620.403,SUCCESS,4.502,4.717,19.001,6,6,0.000,0.000,0.000
620.504,SUCCESS,4.502,4.717,19.001,6,6,0.000,0.000,0.000
620.603,SUCCESS,4.502,4.717,19.001,6,6,0.000,0.000,0.000
620.703,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
620.803,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
620.903,SUCCESS,4.503,4.716,19.001,6,6,0.000,0.000,0.000
621.003,SUCCESS,4.503,4.716,19.001,6,6,0.000,0.000,0.000
621.103,SUCCESS,4.503,4.716,19.001,6,6,0.000,0.000,0.000
621.203,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
621.303,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
621.403,SUCCESS,4.503,4.716,19.001,6,6,0.000,0.000,0.000
621.503,SUCCESS,4.503,4.716,19.001,6,6,0.000,0.000,0.000
621.603,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
621.703,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
621.803,SUCCESS,4.503,4.716,19.001,6,6,0.000,0.000,0.000
621.903,SUCCESS,4.503,4.716,19.001,6,6,0.000,0.000,0.000
622.003,SUCCESS,4.503,4.716,19.001,6,6,0.000,0.000,0.000
622.103,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
622.203,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
622.303,SUCCESS,4.504,4.715,19.001,6,6,0.000,0.000,0.000
622.403,SUCCESS,4.504,4.715,19.001,6,6,0.000,0.000,0.000
622.503,SUCCESS,4.504,4.714,19.001,6,6,0.000,0.000,0.000
622.603,SUCCESS,4.504,4.714,19.001,6,6,0.000,0.000,0.000
622.703,SUCCESS,4.504,4.715,19.001,6,6,0.000,0.000,0.000
622.803,SUCCESS,4.504,4.715,19.001,6,6,0.000,0.000,0.000
622.903,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
623.003,SUCCESS,4.503,4.716,19.001,6,6,0.000,0.000,0.000
623.103,SUCCESS,4.503,4.716,19.001,6,6,0.000,0.000,0.000
623.203,SUCCESS,4.503,4.716,19.001,6,6,0.000,0.000,0.000
623.303,SUCCESS,4.503,4.716,19.001,6,6,0.000,0.000,0.000
623.403,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
623.503,SUCCESS,4.502,4.717,19.001,6,6,0.000,0.000,0.000
623.603,SUCCESS,4.502,4.717,19.001,6,6,0.000,0.000,0.000
623.703,SUCCESS,4.502,4.717,19.001,6,6,0.000,0.000,0.000
623.803,SUCCESS,4.502,4.717,19.001,6,6,0.000,0.000,0.000
623.903,SUCCESS,4.502,4.717,19.001,6,6,0.000,0.000,0.000
624.003,SUCCESS,4.502,4.717,19.001,6,6,0.000,0.000,0.000
624.103,SUCCESS,4.502,4.717,19.001,6,6,0.000,0.000,0.000
624.203,SUCCESS,4.502,4.717,19.001,6,6,0.000,0.000,0.000
624.303,SUCCESS,4.502,4.717,19.001,6,6,0.000,0.000,0.000
624.403,SUCCESS,4.502,4.717,19.001,6,6,0.000,0.000,0.000
624.503,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
624.604,SUCCESS,4.503,4.716,19.001,6,6,0.000,0.000,0.000
624.703,SUCCESS,4.503,4.716,19.001,6,6,0.000,0.000,0.000
624.803,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
624.903,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
625.003,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
625.103,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
625.203,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
625.303,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
625.403,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
625.503,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
625.603,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
625.703,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
625.803,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
625.903,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
626.004,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
626.103,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
626.203,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
626.303,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
626.403,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
626.503,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
626.603,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
626.703,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
626.803,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
626.903,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
627.003,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
627.103,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
627.203,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
627.303,SUCCESS,4.504,4.714,19.001,6,6,0.000,0.000,0.000
627.403,SUCCESS,4.504,4.713,19.001,6,6,0.000,0.000,0.000
627.503,SUCCESS,4.504,4.713,19.001,6,6,0.000,0.000,0.000
627.603,SUCCESS,4.504,4.713,19.001,6,6,0.000,0.000,0.000
627.703,SUCCESS,4.504,4.713,19.001,6,6,0.000,0.000,0.000
627.803,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
627.903,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
628.003,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
628.103,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
628.203,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
628.303,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
628.403,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
628.503,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
628.603,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
628.703,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
628.803,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
628.903,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
629.003,SUCCESS,4.503,4.716,19.001,6,6,0.000,0.000,0.000
629.103,SUCCESS,4.503,4.716,19.001,6,6,0.000,0.000,0.000
629.203,SUCCESS,4.503,4.716,19.001,6,6,0.000,0.000,0.000
629.303,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
629.403,SUCCESS,4.503,4.716,19.001,6,6,0.000,0.000,0.000
629.503,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
629.603,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
629.703,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
629.803,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
629.903,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
630.003,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
630.103,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
630.203,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
630.303,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
630.404,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
630.503,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
630.603,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
630.703,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
630.803,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
630.903,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
631.003,SUCCESS,4.501,4.716,19.001,6,6,0.000,0.000,0.000
631.103,SUCCESS,4.501,4.716,19.001,6,6,0.000,0.000,0.000
631.203,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
631.303,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
631.404,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
631.503,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
631.603,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
631.703,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
631.803,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
631.903,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
632.003,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
632.103,SUCCESS,4.501,4.716,19.001,6,6,0.000,0.000,0.000
632.203,SUCCESS,4.501,4.716,19.001,6,6,0.000,0.000,0.000
632.303,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
632.403,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
632.503,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
632.603,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
632.703,SUCCESS,4.502,4.716,19.001,6,6,0.000,0.000,0.000
632.803,SUCCESS,4.501,4.716,19.001,6,6,0.000,0.000,0.000
632.904,SUCCESS,4.501,4.716,19.001,6,6,0.000,0.000,0.000
633.003,SUCCESS,4.501,4.716,19.001,6,6,0.000,0.000,0.000
633.103,SUCCESS,4.501,4.716,19.001,6,6,0.000,0.000,0.000
633.204,SUCCESS,4.501,4.716,19.001,6,6,0.000,0.000,0.000
633.303,SUCCESS,4.501,4.716,19.001,6,6,0.000,0.000,0.000
633.403,SUCCESS,4.500,4.717,19.001,6,6,0.000,0.000,0.000
633.503,SUCCESS,4.500,4.717,19.001,6,6,0.000,0.000,0.000
633.603,SUCCESS,4.500,4.717,19.001,6,6,0.000,0.000,0.000
633.703,SUCCESS,4.500,4.717,19.001,6,6,0.000,0.000,0.000
633.803,SUCCESS,4.500,4.717,19.001,6,6,0.000,0.000,0.000
633.903,SUCCESS,4.500,4.716,19.001,6,6,0.000,0.000,0.000
634.003,SUCCESS,4.501,4.716,19.001,6,6,0.000,0.000,0.000
634.103,SUCCESS,4.501,4.716,19.001,6,6,0.000,0.000,0.000
634.203,SUCCESS,4.501,4.716,19.001,6,6,0.000,0.000,0.000
634.303,SUCCESS,4.501,4.715,19.001,6,6,0.000,0.000,0.000
634.403,SUCCESS,4.501,4.715,19.001,6,6,0.000,0.000,0.000
634.503,SUCCESS,4.501,4.716,19.001,6,6,0.000,0.000,0.000
634.603,SUCCESS,4.501,4.715,19.001,6,6,0.000,0.000,0.000
634.703,SUCCESS,4.501,4.715,19.001,6,6,0.000,0.000,0.000
634.803,SUCCESS,4.502,4.714,19.001,6,6,0.000,0.000,0.000
634.903,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
635.003,SUCCESS,4.502,4.715,19.001,6,6,0.000,0.000,0.000
635.103,SUCCESS,4.502,4.714,19.001,6,6,0.000,0.000,0.000
635.203,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
635.303,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
635.403,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
635.503,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
635.603,SUCCESS,4.503,4.713,19.001,6,6,0.000,0.000,0.000
635.703,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
635.803,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
635.903,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
